uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count,author_fetch_error
at://did:plc:xvu3wswqvk6d3im7g7egqpru/app.bsky.feed.post/3lz4gtjbfis24,bafyreigi4agry4ptgtoe6ili7o5nt4jykf6earobmumqou6dfwnudl3ddi,"#dasfelicitas
International Equal Pay Day, September 18

Journée internationale de l’égalité de rémunération, 18 septembre

Día Internacional de la Igualdad Salarial, 18 de septiembre

#internationalequalpayday #journeeinternationaledelegalitederemuneration #diainternacionaldelaigualdadsalarial #onu",2025-09-18T13:19:11.933Z,dasfelicitas.bsky.social,did:plc:xvu3wswqvk6d3im7g7egqpru,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:22.933482+00:00,fr,Das Felicitas,"#dasfelicitas dasfelicitas@bluewin.ch/ 
HR- #humanrights /DH- #droitshumains /DH- #derechoshumanos /IHL- #humanitarianlaw /Felicitas Juris/Jura Hominis
https://x.com/DasFelicitas 
https://www.instagram.com/dasfelicitas/
https://spoutible.com/DasFelicitas",146,482,210,False,2024-11-09T20:29:00.785Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xvu3wswqvk6d3im7g7egqpru/bafkreidge65hoe7ln7nncen5ogtlrbsl2nzctqbus75zeokvukr6cn6vfm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xvu3wswqvk6d3im7g7egqpru/bafkreifpdkbyrwpu27nttvwkdpy42ipt6wisubep7tyrjzmcgw5uwfpmda@jpeg,2025-09-18T17:18:58.774342+00:00,312,0.6730769230769231,0.3029045643153527,25.15,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:22.933477+00:00,2025-09-18T13:20:17.908Z,0.0,0.0,0.0,
at://did:plc:j5z4iylrq3exabhr5xalsfik/app.bsky.feed.post/3lz4gvbvfus26,bafyreibrmfiremefot3aun37wilzntuuqmy26kvqci7uhd4dc53ggu4puq,"Following topics:
Abortion rights
Gender gap
Feminicide 
Female orgasm (how to properly)
Taylor Swift",2025-09-18T13:20:11.397Z,blondeandbold.swifties.social,did:plc:j5z4iylrq3exabhr5xalsfik,gender inequality,"""gender gap""",search_api,demo_search_test,2025-09-18T14:31:02.048595+00:00,en,BB🔮🍊,The idea you had of me WHO WAS SHE🧣|| witnessing 21st century breakdown|| Miss Sarcasm👑|| 27 || 🇮🇹🇪🇺,1886,1607,1866,False,2024-11-13T20:09:30.880Z,https://cdn.bsky.app/img/avatar/plain/did:plc:j5z4iylrq3exabhr5xalsfik/bafkreiaktwrqpoi2jsezwtmrn7nzz7kb4bshc43i7nzuvgvjnwf25uz57q@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:j5z4iylrq3exabhr5xalsfik/bafkreibgs2edfxqchau2rmzehzen4ifwhtsh357uqtv4nzrymwbl3g5moa@jpeg,2025-09-18T14:31:02.048360+00:00,308,6.058441558441558,1.1736154324828874,37.81,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:02.048586+00:00,2025-09-18T13:20:12.612Z,0.0,0.0,0.0,
at://did:plc:xvu3wswqvk6d3im7g7egqpru/app.bsky.feed.post/3lz4gvz3fzc2a,bafyreiginfaxxf6o4e7ff4m73lcayfirsz6qifi722esjdifwsg7dxp53e,"#dasfelicitas
International Equal Pay Day, September 18

Journée internationale de l’égalité de rémunération, 18 septembre

Día Internacional de la Igualdad Salarial, 18 de septiembre

#internationalequalpayday #journeeinternationaledelegalitederemuneration #diainternacionaldelaigualdadsalarial #onu",2025-09-18T13:20:35.610Z,dasfelicitas.bsky.social,did:plc:xvu3wswqvk6d3im7g7egqpru,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:22.933405+00:00,fr,Das Felicitas,"#dasfelicitas dasfelicitas@bluewin.ch/ 
HR- #humanrights /DH- #droitshumains /DH- #derechoshumanos /IHL- #humanitarianlaw /Felicitas Juris/Jura Hominis
https://x.com/DasFelicitas 
https://www.instagram.com/dasfelicitas/
https://spoutible.com/DasFelicitas",146,482,210,False,2024-11-09T20:29:00.785Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xvu3wswqvk6d3im7g7egqpru/bafkreidge65hoe7ln7nncen5ogtlrbsl2nzctqbus75zeokvukr6cn6vfm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xvu3wswqvk6d3im7g7egqpru/bafkreifpdkbyrwpu27nttvwkdpy42ipt6wisubep7tyrjzmcgw5uwfpmda@jpeg,2025-09-18T17:18:58.774342+00:00,312,0.6730769230769231,0.3029045643153527,25.15,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:22.933399+00:00,2025-09-18T13:21:40.511Z,0.0,0.0,0.0,
at://did:plc:xow2pl5amq26r6dpl4fr2g4a/app.bsky.feed.post/3lz4ibeo2rs25,bafyreihye2vgwpwy6bya643avdafb2wjy5hfkx5ljgdyaar3hz4yk7bvgy,"Today is International Women’s Equal Pay Day — a reminder that women, especially women of color, are still paid less for the same work. 

Equal pay is about fairness, justice, and democracy. It’s past time to close the gap.",2025-09-18T13:44:50.628Z,commoncause.org,did:plc:xow2pl5amq26r6dpl4fr2g4a,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:22.933299+00:00,en,Common Cause,We are the People's Lobby. Holding power accountable for 50+ years.,10356,57,446,False,2024-11-14T14:32:57.029Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xow2pl5amq26r6dpl4fr2g4a/bafkreia4zal7fcnk7onpe53z6pncqkh55b2jih55oaetitlssit5gh5kwe@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xow2pl5amq26r6dpl4fr2g4a/bafkreiaompmkwjvaj7r7o4qb3u4s274sfwbo3op6v2gilyqmffjvflpcqu@jpeg,2025-09-18T17:19:22.933183+00:00,308,1.448051948051948,181.68421052631578,90.15,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:22.933291+00:00,2025-09-18T13:44:57.205Z,0.0,6.0,13.0,
at://did:plc:nqttpi4qujw3eabyw3es2oxz/app.bsky.feed.post/3lz4ie5px3222,bafyreibwcoslfdlrg6u336hwdlebnqlkgn5jpo227n32cg2w4qw3xqlrwa,Why Does the Gender Pay Gap Persist? wiobs.com/why-does-the... #GenderPayGap #EqualPay #WomenEmpowerment #WorkplaceEquality,2025-09-18T13:46:24.085Z,wiobs.bsky.social,did:plc:nqttpi4qujw3eabyw3es2oxz,gender inequality,,,notebook_test,2025-09-18T13:47:02.218314+00:00,en,,,36,39,1165,False,2025-02-05T00:58:00.547Z,https://cdn.bsky.app/img/avatar/plain/did:plc:nqttpi4qujw3eabyw3es2oxz/bafkreigcxuk5svh4coh6saepsrxxjx7wmjo26lybo64ktbiopcvco43wk4@jpeg,,2025-09-18T13:47:02.218226+00:00,225,5.177777777777778,0.9230769230769231,15.84,12,123,4,0,0,"['#GenderPayGap', '#EqualPay', '#WomenEmpowerment', '#WorkplaceEquality']",[],[],False,True,True,0,False,2025-09-18T13:47:02.218296+00:00,,,,,
at://did:plc:oy5wx3fjun534yrhovxmmqzv/app.bsky.feed.post/3lz4iexryjk2p,bafyreihhugt7batu6jfydofxsdhwigjlnxebw3etu7fdewpk7oxhhttcau,"《Hoje, data em que se assinala o Dia Internacional da Igualdade Salarial, o Estudo Total Compensation de 2025, um estudo da Mercer Portugal, oferece-nos alguns insights relativamente ao gap salarial entre géneros (não ajustado ou raw pay gap): em Portugal, atualmente este indicador ronda os 14%,",2025-09-18T13:46:51.414Z,sofia-on.bsky.social,did:plc:oy5wx3fjun534yrhovxmmqzv,gender inequality,,,notebook_test,2025-09-18T13:47:04.467132+00:00,pt,"Dona Sofia, a Senhora Franca 🇪🇺🇵🇹","Vim do twitter, tal como vocês e estou a ver se isto é animado.
Como já percebi que as pessoas são ideologicamente selectivas e respeito, informo que sou liberal social. Caso não gostem, são livres de pôr na borda do prato, vulgo unfollow. 😉",295,243,1276,False,2024-11-13T21:58:50.676Z,https://cdn.bsky.app/img/avatar/plain/did:plc:oy5wx3fjun534yrhovxmmqzv/bafkreibt72rasl5aw22afudtqn5kd2juhdgu5li7dfhht2xqbihayto62a@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:oy5wx3fjun534yrhovxmmqzv/bafkreidy4w2tjuqllvxmjpjdivogwgu2yeh2xt6ek5l57b2ksbqtogimkm@jpeg,2025-09-18T13:47:04.466972+00:00,308,4.142857142857143,1.213991769547325,25.87,46,296,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T13:47:04.467093+00:00,,,,,
at://did:plc:oy5wx3fjun534yrhovxmmqzv/app.bsky.feed.post/3lz4iexscc22p,bafyreifkgkddgjp7f5mpfqbg34slzvbwtd5moeccnigqrdxnzf3b3c5g3m,"《Hoje, data em que se assinala o Dia Internacional da Igualdade Salarial, o Estudo Total Compensation de 2025, um estudo da Mercer Portugal, oferece-nos alguns insights relativamente ao gap salarial entre géneros (não ajustado ou raw pay gap): em Portugal, atualmente este indicador ronda os 14%,",2025-09-18T13:46:51.414Z,sofia-on.bsky.social,did:plc:oy5wx3fjun534yrhovxmmqzv,gender inequality,,,notebook_test,2025-09-18T13:47:04.467983+00:00,pt,"Dona Sofia, a Senhora Franca 🇪🇺🇵🇹","Vim do twitter, tal como vocês e estou a ver se isto é animado.
Como já percebi que as pessoas são ideologicamente selectivas e respeito, informo que sou liberal social. Caso não gostem, são livres de pôr na borda do prato, vulgo unfollow. 😉",295,243,1276,False,2024-11-13T21:58:50.676Z,https://cdn.bsky.app/img/avatar/plain/did:plc:oy5wx3fjun534yrhovxmmqzv/bafkreibt72rasl5aw22afudtqn5kd2juhdgu5li7dfhht2xqbihayto62a@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:oy5wx3fjun534yrhovxmmqzv/bafkreidy4w2tjuqllvxmjpjdivogwgu2yeh2xt6ek5l57b2ksbqtogimkm@jpeg,2025-09-18T13:47:04.466972+00:00,308,4.142857142857143,1.213991769547325,25.87,46,296,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T13:47:04.467958+00:00,,,,,
at://did:plc:sf7nch7tys2mzz7kbspkeayh/app.bsky.feed.post/3lz4ivmwrtk2s,bafyreif6t2icy4tw3koonhcfyz34ezdxxubc32ouvpvx372d6uevkvquuq,Dåligt översatt för misstänker det är gender gap som är i åtanke?,2025-09-18T13:56:10.462Z,jojjecore.bsky.social,did:plc:sf7nch7tys2mzz7kbspkeayh,gender inequality,,,notebook_test,2025-09-18T13:57:22.416096+00:00,sv,Georg,lorem ipsum,601,179,10811,False,2023-08-11T12:37:57.236Z,https://cdn.bsky.app/img/avatar/plain/did:plc:sf7nch7tys2mzz7kbspkeayh/bafkreierfpwva5sfxcxzcqdnwrq325gczrl2grq3cqyymsuv4fyvevcrk4@jpeg,,2025-09-18T13:57:22.415892+00:00,769,14.05851755526658,3.357541899441341,28.07,12,65,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:57:22.416053+00:00,,,,,
at://did:plc:twupot7euyqmt2wfpcdxvld2/app.bsky.feed.post/3lz4j7qtti22d,bafyreidy7gy7rrgxzbbqqr2bhiykpr5xyrbar35os445qbgj6gnhraqhde,Equal pay is not legislation its performance and communicating reasons for equal pay. Come on ladies ask or look for better opportunities.,2025-09-18T14:01:50.105Z,davej1272.bsky.social,did:plc:twupot7euyqmt2wfpcdxvld2,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:22.793651+00:00,en,,,2,2,7,False,2025-09-13T13:41:11.201Z,https://cdn.bsky.app/img/avatar/plain/did:plc:twupot7euyqmt2wfpcdxvld2/bafkreievf5rk73eywc4hteiurx5my74ijaw2t3z4u4j7kqv6iiz3pxwrsa@jpeg,,2025-09-18T17:19:22.793528+00:00,5,1.4,1.0,6.2,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:22.793639+00:00,2025-09-18T14:01:50.908Z,0.0,0.0,0.0,
at://did:plc:qywgy2toyhkttt3l47gscoqi/app.bsky.feed.post/3lz4jeks7dq2y,bafyreifkcrj7mxff77lvy7xs35vi7caxsq3vgz3qf3aui2olzezvezdcey,Equal work deserves equal pay - today and every day. 💼⚖️,2025-09-18T14:04:31.511Z,capacitycanada.bsky.social,did:plc:qywgy2toyhkttt3l47gscoqi,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:21.957949+00:00,en,Capacity Canada,"Founded in 2009, Capacity Canada is a registered charity that helps non-profits leverage their strengths by allowing them to exercise new ideas to fill unmet needs in their communities. ",81,95,228,False,2024-11-15T16:07:59.024Z,https://cdn.bsky.app/img/avatar/plain/did:plc:qywgy2toyhkttt3l47gscoqi/bafkreigpj5z4sqaq4lwvs3e7rf6677faxqhevqiok6o4442hfplc5gpucm@jpeg,,2025-09-18T17:19:21.957891+00:00,307,0.742671009771987,0.8526315789473684,20.91,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:21.957943+00:00,2025-09-18T14:04:32.112Z,0.0,0.0,1.0,
at://did:plc:xvu3wswqvk6d3im7g7egqpru/app.bsky.feed.post/3lz4jnljcfk2a,bafyreihmqeocmrkwogzz4xs3d77pplpzv22hef3plrdydge6edlzrs5zwi,"#dasfelicitas
International Equal Pay Day, September 18

Why does the #gender pay gap persist?
Ingrained inequalities cause the #gender pay gap

What must be done? ILO’s Equal Remuneration Convention C100
@un.org @iloactrav.bsky.social #internationalequalpayday #un #equalpayday

youtu.be/wa1El_VZ5q4",2025-09-18T14:09:34.228Z,dasfelicitas.bsky.social,did:plc:xvu3wswqvk6d3im7g7egqpru,gender inequality,"""pay gap""",search_api,demo_search_test,2025-09-18T14:31:07.635006+00:00,fr,Das Felicitas,"#dasfelicitas dasfelicitas@bluewin.ch/ 
HR- #humanrights /DH- #droitshumains /DH- #derechoshumanos /IHL- #humanitarianlaw /Felicitas Juris/Jura Hominis
https://x.com/DasFelicitas 
https://www.instagram.com/dasfelicitas/
https://spoutible.com/DasFelicitas",146,482,210,False,2024-11-09T20:29:00.785Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xvu3wswqvk6d3im7g7egqpru/bafkreidge65hoe7ln7nncen5ogtlrbsl2nzctqbus75zeokvukr6cn6vfm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xvu3wswqvk6d3im7g7egqpru/bafkreifpdkbyrwpu27nttvwkdpy42ipt6wisubep7tyrjzmcgw5uwfpmda@jpeg,2025-09-18T14:31:07.634744+00:00,312,0.6730769230769231,0.3029045643153527,25.15,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:07.634987+00:00,2025-09-18T14:10:38.105Z,0.0,0.0,1.0,
at://did:plc:jcnbdeyx6luenljxgm32izfo/app.bsky.feed.post/3lz4jsoqe3s23,bafyreif2sxdpday7n6ylg2yhgbhx6p7klff3tx7cdtbyqatpzagbn5lo4y,"💰 #DYK women earn just 80¢ for every dollar men earn for work of equal value — and the gap widens for women with children.

On International #EqualPayDay, let’s demand equal pay for equal work.

@‌epic2030 @unwomen.bsky.social @ILO #GenderEquality #PayEquity",2025-09-18T14:12:25.422Z,un-mptf-office.bsky.social,did:plc:jcnbdeyx6luenljxgm32izfo,gender inequality,"""equal pay""",search_api,demo_search_test,2025-09-18T14:31:15.350705+00:00,en,UN MPTF Office,United Nations Multi-Partner Trust Fund Office,50,44,70,False,2024-12-06T15:51:47.547Z,https://cdn.bsky.app/img/avatar/plain/did:plc:jcnbdeyx6luenljxgm32izfo/bafkreif2d2nyzub6j7q7zde622yt2sg5cuhyojyyvunoqck3eonqdypdbe@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:jcnbdeyx6luenljxgm32izfo/bafkreiez3nxx5ovunb6wijtil5h3aekfog6fynhgizgyfaarofpau7dixi@jpeg,2025-09-18T14:31:15.350486+00:00,285,0.24561403508771928,1.1363636363636365,20.65,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:15.350685+00:00,2025-09-18T14:12:27.807Z,0.0,0.0,0.0,
at://did:plc:4ecfjuil224vbuqtgtdn6m4e/app.bsky.feed.post/3lz4k6fpfhz22,bafyreifkbvkudyginkpet6ekdti43oajeu6l543bltoa4kl3pkppam3bzu,"When pay is fair, families are stronger, students have more chances, and communities thrive. Pay gaps are a lost potential. Leaders in every sector can choose to value work with fairness.

Equal pay strengthens paychecks and strengthens futures.",2025-09-18T14:18:57.630Z,hammconsulting.bsky.social,did:plc:4ecfjuil224vbuqtgtdn6m4e,gender inequality,"""equal pay""",search_api,demo_search_test,2025-09-18T14:31:15.188364+00:00,en,Ron Hamm,"President & CEO, Hamm Consulting Group | Expert in Federal Advocacy | Gov't Relations

www.hammconsulting.com",7,17,105,False,2025-01-22T04:12:58.243Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4ecfjuil224vbuqtgtdn6m4e/bafkreih3g7n6f7gxbuqb5qarhwpouzxkwiiorewukawxpaj2jjz3zxxbta@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:4ecfjuil224vbuqtgtdn6m4e/bafkreigrsbzevyuzfzehrt62fwwi3gdrsf5vtoetue5567santzza444m4@jpeg,2025-09-18T14:31:15.188156+00:00,239,0.4393305439330544,0.4117647058823529,9.36,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:15.188343+00:00,2025-09-18T14:18:59.707Z,0.0,0.0,1.0,
at://did:plc:2f6v4x4muclzx3hxmsnaznhw/app.bsky.feed.post/3lz4k7kgyxk2a,bafyreiaghmdgc6vmllhqutgf65ya2fr7tzvcykbkji46hvcqmmobgsu6sy,Equal pay for equal work! #InternationalEqualPayDay,2025-09-18T14:19:37.133Z,carolynlogannc.bsky.social,did:plc:2f6v4x4muclzx3hxmsnaznhw,gender inequality,"""equal pay""",search_api,demo_search_test,2025-09-18T14:31:15.027648+00:00,en,Rep. Carolyn G. Logan (NCGA House District 101),"State Representative for the North Carolina General Assembly House District 101 (Western Mecklenburg County including Parts of Charlotte & Huntersville).

Website - http://carolynlogannc.com",485,92,655,False,2024-10-18T22:16:26.412Z,https://cdn.bsky.app/img/avatar/plain/did:plc:2f6v4x4muclzx3hxmsnaznhw/bafkreihodasz7jx3bomghslg3e4kmdaf754drksjbvqwwsjo4nywnd6x6y@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:2f6v4x4muclzx3hxmsnaznhw/bafkreihvxigsk3dxobgzsese4b4d74tm2rdaxobju5q6tuxbkc3evs2saa@jpeg,2025-09-18T14:31:15.027481+00:00,334,1.9610778443113772,5.271739130434782,30.57,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:15.027630+00:00,2025-09-18T14:19:37.409Z,0.0,0.0,0.0,
at://did:plc:q3ot2ydaqqdmcauqcwg2p22h/app.bsky.feed.post/3lz4kbb6tkk27,bafyreicf7olwvgym3mrwbgmxmltif47wxlvuypue3t6zipkt6snhn2wnbu,"Today is International Equal Pay Day 💰 In 2025, women working full-time earn an average of 85 cents for every dollar a man makes in the US, and women of color earn even less. Learn more about how the Reform Movement is fighting for pay equity, led by WRJ, through RPEI: wrj.org/social-justi...",2025-09-18T14:20:34.529Z,wrj1913.bsky.social,did:plc:q3ot2ydaqqdmcauqcwg2p22h,gender inequality,"""equal pay""",search_api,demo_search_test,2025-09-18T14:31:14.869207+00:00,en,Women of Reform Judaism,"est. 1913 💜🩷💛
Sisterhood 🤝 Spirituality ✡️ Social Justice ⚖️",159,53,62,False,2025-01-27T18:27:22.944Z,https://cdn.bsky.app/img/avatar/plain/did:plc:q3ot2ydaqqdmcauqcwg2p22h/bafkreiasy7bvkk2mgunueu233znbx3chk34drwm7duayo75drxyg5pcngu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:q3ot2ydaqqdmcauqcwg2p22h/bafkreicxcrdc244as7wh5qwqfj4frovd23hr6voeyjzdj4tlhz3ca6jqzi@jpeg,2025-09-18T14:31:14.868988+00:00,233,0.26609442060085836,3.0,34.86,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:14.869189+00:00,2025-09-18T14:20:37.904Z,0.0,0.0,0.0,
at://did:plc:beo77z2vhqdhmf4yadvkcxbr/app.bsky.feed.post/3lz4kpafcsf2f,bafyreidwpob2zz5tch67dpgq2hppedlz7pjjl6rdbovzoa5vlgwegsobvi,"Equal pay isn’t just a social issue.
When two people do the same work with the same skill, pay should reflect it. Anything less erodes trust, culture, and performance.

Culture is the foundation, and pay equity is one of its load-bearing walls.

#InternationalEqualPayDay",2025-09-18T14:28:22.670Z,buildbyharvey.bsky.social,did:plc:beo77z2vhqdhmf4yadvkcxbr,gender inequality,"""equal pay""",search_api,demo_search_test,2025-09-18T14:31:14.710728+00:00,en,,,15,17,12,False,2025-08-05T02:25:28.897Z,https://cdn.bsky.app/img/avatar/plain/did:plc:beo77z2vhqdhmf4yadvkcxbr/bafkreif7pj2irhygbiivkkawxuqx5om6wr6svlancbv6qkxoswyori62ay@jpeg,,2025-09-18T14:31:14.710500+00:00,44,0.2727272727272727,0.8823529411764706,18.29,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:14.710710+00:00,2025-09-18T14:28:23.910Z,0.0,0.0,0.0,
at://did:plc:ups2oavzl7k3xt2cpg4npaho/app.bsky.feed.post/3lz4kxwvtcc2v,bafyreib7teoukyj7rrsp5djnk7uqapc2ynnbi3dd5yvhglcxknx6kdjv5y,what if we close the gender pay gap by dropping men's salaries 30%,2025-09-18T14:33:15.509Z,faultypussy.bsky.social,did:plc:ups2oavzl7k3xt2cpg4npaho,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:18:58.632573+00:00,en,FaultyPussy🫦,"eat mid pussy

thoughtofchoice.threadless.com
kidsquid.bandcamp.com 
https://ko-fi.com/montanathestate",4874,449,34552,False,2023-06-23T01:14:27.242Z,https://cdn.bsky.app/img/avatar/plain/did:plc:ups2oavzl7k3xt2cpg4npaho/bafkreictufelz6civhn3etuxts5wbxdfdk7rswtjpifdqdrunhaw542w2i@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:ups2oavzl7k3xt2cpg4npaho/bafkreigyuwzxkjhos4uyzuzzys2v7gm5oadyy3zm57vov7joumcwjkot2e@jpeg,2025-09-18T17:18:58.632466+00:00,818,42.23960880195599,10.855233853006682,37.59,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:58.632565+00:00,2025-09-18T14:33:16.204Z,0.0,4.0,21.0,
at://did:plc:zn24jxfcxhz4h7taihxx6bkn/app.bsky.feed.post/3lz4l5dj3h525,bafyreigfpnt6hglddlubw6falxboutl4dtqwhjdya7pypvrw4gllt4xlp4,"Today is International Equal Pay Day.

Equal pay = stronger organizations + thriving communities. 

It’s on leaders to build systems where contributions are valued and opportunities are shared.

#InternationalEqualPayDay #EquityInAction #WishfulDoing",2025-09-18T14:36:16.467Z,wishfuldoings.bsky.social,did:plc:zn24jxfcxhz4h7taihxx6bkn,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:21.083452+00:00,en,Wishful Doing,"At Wishful Doing, our mission is to empower individuals and organizations to unlock their full potential, guiding them to own their unique strengths, embrace their inherent power, and use it for meaningful, positive change. ",5,14,218,False,2024-11-23T18:45:29.346Z,https://cdn.bsky.app/img/avatar/plain/did:plc:zn24jxfcxhz4h7taihxx6bkn/bafkreidfa43vtvhpnyse4zzhwf7trinqdvx2f5rgxudt5j2vzxnreaxlui@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:zn24jxfcxhz4h7taihxx6bkn/bafkreiektnykuqowpxzo6cu5vaac4vwcwmjdoil6wk2nltgf3rl6dnjv3i@jpeg,2025-09-18T17:19:21.083338+00:00,298,0.7315436241610739,0.35714285714285715,7.9,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:21.083443+00:00,2025-09-18T14:36:17.205Z,0.0,0.0,0.0,
at://did:plc:imgnobeexuuhaan5gadglwbz/app.bsky.feed.post/3lz4lyrud3c22,bafyreibvnaaswwhnl5ppokmdasit5il75pojnex5g7zo35zygnv2o4t2ae,"Fixed sum kinky taxes like $50 cum tax are so 2024.

Proposing new FinDom / FemDom taxes based on percentages of your NET income:

- NATO tax: send 5% of your income

- Feminist male tax: send 30% to close the gender gap

- Conservative tax: send 50% since good xtians don't sign prenups",2025-09-18T14:51:37.513Z,kirasecura.bsky.social,did:plc:imgnobeexuuhaan5gadglwbz,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:48.174491+00:00,en,Kira Secura  🔱  Goddess of...?,"Goddess  🔱  Domme / Artist / Entertainer / Overaged Undergrad student

I POST ABOUT
Sci-fi, Maritime History, Cosplay, Absurd Humor, Kink, 
Online Privacy & Safety. 

AV, DMs, sub application: kirasecura.carrd.co",2499,1589,2597,False,2024-10-20T08:29:29.809Z,https://cdn.bsky.app/img/avatar/plain/did:plc:imgnobeexuuhaan5gadglwbz/bafkreicragksfzybvpb455zbna7nn52h3cs27s2td2b37ejhsewvqgqzti@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:imgnobeexuuhaan5gadglwbz/bafkreigcbldd7o37qvdujzjlgiq46n4amx7tje3dnscoxrwgutz6w3y5y4@jpeg,2025-09-18T17:18:48.174398+00:00,333,7.798798798798799,1.5726872246696035,38.79,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:48.174482+00:00,2025-09-18T14:51:39.611Z,0.0,2.0,3.0,
